id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
sdv-id-cXZBiL,1239.0,3796.0,2057.1016807423175, 36 months,7.38,83.76,A,A3,10+ years,OWN,59478.99,Verified,Current,n,car
sdv-id-QVLyJw,10009.0,8391.0,9970.232515576598, 36 months,18.21,237.82,D,D1,6 years,MORTGAGE,39065.66,Source Verified,Charged Off,n,small_business
sdv-id-ykOPff,15908.0,15661.0,15866.073894168541, 36 months,7.4,468.71,A,A5,3 years,OWN,110611.55,Not Verified,Fully Paid,n,major_purchase
sdv-id-wFQUrt,21659.0,21707.0,20896.670224194226, 36 months,12.33,789.8,C,C1,4 years,MORTGAGE,63310.66,Source Verified,Fully Paid,n,credit_card
sdv-id-hutopL,24636.0,24960.0,24092.56568919104, 36 months,13.78,587.53,C,C1,5 years,RENT,65358.29,Verified,Fully Paid,n,debt_consolidation
sdv-id-HyQXSv,6813.0,5816.0,5286.644150101467, 36 months,11.24,253.66,B,B1,7 years,OWN,61854.16,Not Verified,Fully Paid,n,medical
sdv-id-pTjElE,11242.0,11881.0,13934.34370160345, 60 months,16.43,227.29,E,E4,4 years,MORTGAGE,28515.92,Source Verified,Charged Off,n,debt_consolidation
sdv-id-cOQkUR,6493.0,5471.0,4292.254500806229, 36 months,7.52,165.16,A,A4,1 year,RENT,31037.21,Source Verified,Charged Off,n,other
sdv-id-uHPQsn,1910.0,3245.0,2901.440046187474, 36 months,13.71,627.5,C,C2,10+ years,MORTGAGE,59636.92,Not Verified,Fully Paid,n,other
sdv-id-hrdijE,39306.0,40000.0,40000.0, 36 months,5.31,1041.02,A,A1,2 years,MORTGAGE,155012.08,Source Verified,Fully Paid,n,credit_card
sdv-id-yFklgd,4766.0,6350.0,5766.866599887602, 36 months,12.28,209.31,C,C1,2 years,MORTGAGE,58432.76,Verified,Fully Paid,n,major_purchase
sdv-id-jQXTPh,19527.0,20519.0,22367.492507382347, 36 months,11.92,528.35,B,B1,10+ years,MORTGAGE,116739.33,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-BMrcxX,2146.0,4002.0,2296.992587305396, 36 months,6.6,80.03,A,A3,10+ years,OWN,122111.2,Source Verified,Fully Paid,n,home_improvement
sdv-id-kpcbgY,5960.0,6653.0,5514.65212162432, 36 months,12.0,210.07,C,C1,2 years,RENT,75053.33,Not Verified,Fully Paid,n,medical
sdv-id-PxahFi,2128.0,5902.0,3363.7528398648124, 36 months,11.03,108.31,B,C2,10+ years,MORTGAGE,49815.03,Verified,Current,n,major_purchase
sdv-id-rIPaGz,10013.0,9771.0,10196.366891259693, 36 months,7.33,251.12,A,A2,2 years,OWN,121376.68,Not Verified,Current,n,credit_card
sdv-id-DXNGbZ,20076.0,20975.0,21496.376561364126, 60 months,13.06,461.99,C,C2,10+ years,MORTGAGE,62432.32,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-QAnPXx,9949.0,9254.0,10176.85541954823, 36 months,6.73,220.29,A,A3,10+ years,MORTGAGE,83279.24,Source Verified,Fully Paid,n,credit_card
sdv-id-EdrdJk,12421.0,12768.0,12223.323390818203, 36 months,18.98,304.27,D,D2,< 1 year,RENT,60479.24,Source Verified,Fully Paid,n,credit_card
sdv-id-BLARQm,34184.0,35701.0,30764.210541815537, 36 months,20.42,1288.66,D,D4,8 years,MORTGAGE,207866.71,Verified,Charged Off,n,home_improvement
sdv-id-eNJrui,14868.0,15123.0,14321.17783700602, 60 months,11.53,494.86,B,B1,10+ years,OWN,50407.06,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-AnSLAo,6281.0,5092.0,3796.7056509304693, 36 months,10.84,520.67,B,B4,5 years,OWN,65367.52,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-eKRKEa,15315.0,15651.0,15827.23997970727, 36 months,11.9,455.38,B,B4,2 years,MORTGAGE,149986.81,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-VNwyBr,6606.0,7189.0,6663.239924830032, 36 months,14.7,174.53,C,C3,10+ years,RENT,38543.38,Not Verified,Fully Paid,n,major_purchase
sdv-id-zfvMuk,14840.0,24466.0,24745.344722491292, 60 months,17.75,277.68,D,D2,10+ years,MORTGAGE,108347.25,Source Verified,Fully Paid,n,home_improvement
sdv-id-bbsBog,1595.0,2824.0,340.04683767688584, 36 months,14.8,202.21,D,C3,10+ years,MORTGAGE,128363.06,Verified,Charged Off,n,major_purchase
sdv-id-khcQuQ,8911.0,10815.0,7637.289639654161, 36 months,9.19,157.45,B,B2,10+ years,OWN,142272.12,Verified,Fully Paid,n,home_improvement
sdv-id-mvNnmz,7512.0,5771.0,9256.20257339826, 36 months,12.31,287.01,B,B4,8 years,MORTGAGE,91251.0,Source Verified,Fully Paid,n,credit_card
sdv-id-MMrCfP,8572.0,10197.0,9283.34836872521, 36 months,16.81,292.53,C,C4,< 1 year,MORTGAGE,51413.93,Not Verified,Charged Off,n,debt_consolidation
sdv-id-EtCNpi,27583.0,29441.0,27223.468122732975, 36 months,30.1,701.23,G,G2,< 1 year,RENT,84437.37,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-oyuiRG,4118.0,15742.0,14594.822418497035, 36 months,12.09,630.7,B,E5,1 year,MORTGAGE,98311.69,Verified,Fully Paid,n,house
sdv-id-DCNaWh,20685.0,19275.0,19575.539662972245, 36 months,11.37,274.85,B,B1,2 years,MORTGAGE,68348.64,Not Verified,Fully Paid,n,other
sdv-id-AXXCBf,30916.0,31164.0,31198.515870428484, 60 months,24.7,704.56,F,G5,2 years,MORTGAGE,101464.15,Source Verified,Current,n,debt_consolidation
sdv-id-nwtvyd,19877.0,18810.0,21002.277084273534, 60 months,15.12,421.4,C,C5,< 1 year,RENT,68877.17,Source Verified,Current,n,debt_consolidation
sdv-id-mPIzNT,15299.0,14555.0,15377.38537364795, 36 months,11.09,319.5,B,B5,10+ years,RENT,60530.66,Not Verified,Current,n,debt_consolidation
sdv-id-WiUFCh,15008.0,15156.0,14576.253701641399, 60 months,10.08,310.19,B,B2,6 years,MORTGAGE,39698.98,Verified,Fully Paid,n,other
sdv-id-DzSmZn,11887.0,11333.0,12367.007894806507, 60 months,12.08,426.65,B,C3,9 years,MORTGAGE,95738.05,Source Verified,Charged Off,n,credit_card
sdv-id-hGyxRM,27654.0,30255.0,27803.753166554226, 36 months,10.79,868.49,B,B1,10+ years,OWN,79785.16,Not Verified,Late (31-120 days),n,debt_consolidation
sdv-id-NwuGAq,17279.0,18733.0,19250.113765156526, 60 months,17.11,491.37,D,D2,2 years,MORTGAGE,77544.6,Source Verified,Charged Off,n,debt_consolidation
sdv-id-CkazzH,11744.0,9766.0,11295.004346852102, 36 months,15.18,291.7,C,C5,10+ years,MORTGAGE,121328.76,Verified,Fully Paid,n,home_improvement
sdv-id-FnCJVB,14303.0,15715.0,15659.229120457016, 60 months,11.04,375.17,B,B3,10+ years,MORTGAGE,66525.65,Verified,Late (31-120 days),y,debt_consolidation
sdv-id-erZnCT,3275.0,2624.0,3035.0094085710607, 36 months,12.59,94.23,C,C1,8 years,MORTGAGE,58782.53,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-Kpyyep,12400.0,10969.0,5579.589957128501, 36 months,14.91,321.83,C,C2,1 year,OWN,46833.4,Not Verified,Current,n,major_purchase
sdv-id-IcfSKo,19622.0,18757.0,18727.846369282764, 60 months,19.29,403.29,B,B1,9 years,MORTGAGE,108193.16,Not Verified,Late (31-120 days),n,home_improvement
sdv-id-aBMhcS,11341.0,11021.0,11639.38497857872, 60 months,10.7,340.57,B,B1,2 years,MORTGAGE,87246.93,Not Verified,Charged Off,n,debt_consolidation
sdv-id-cjWoWR,5881.0,9669.0,6869.941497925812, 36 months,19.63,337.33,E,E1,5 years,MORTGAGE,62908.71,Verified,Charged Off,n,debt_consolidation
sdv-id-pfWOnv,12032.0,12209.0,35439.37742692619, 60 months,18.89,719.38,D,D1,10+ years,MORTGAGE,169533.5,Verified,Fully Paid,n,credit_card
sdv-id-cATQDJ,20861.0,15863.0,20886.041476695733, 60 months,13.65,484.8,C,C4,1 year,OWN,63328.79,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-gEcpzt,23026.0,23880.0,23713.277324863993, 60 months,25.18,887.35,G,E1,10+ years,OWN,89166.07,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-LHAhIp,3333.0,4500.0,2886.5006482805943, 36 months,13.6,90.2,C,C2,3 years,RENT,60591.54,Not Verified,Current,n,other
sdv-id-rxjUoK,23670.0,24384.0,25216.562053687925, 36 months,29.65,778.32,F,F4,10+ years,OWN,140788.05,Verified,Late (31-120 days),n,credit_card
sdv-id-wVyCua,20210.0,19697.0,19730.201695862608, 36 months,17.49,666.51,C,C5,10+ years,OWN,68823.63,Verified,Fully Paid,n,debt_consolidation
sdv-id-OKzuKp,20786.0,19950.0,30522.33697488289, 60 months,30.99,679.11,F,C3,10+ years,OWN,73058.03,Verified,Charged Off,n,debt_consolidation
sdv-id-HDnBNJ,7262.0,10759.0,7947.139111113857, 60 months,30.71,264.84,F,F1,1 year,RENT,49798.79,Source Verified,Charged Off,n,debt_consolidation
sdv-id-iZjBSr,34644.0,31086.0,36304.23684307531, 36 months,9.65,1235.91,B,B3,10+ years,RENT,98046.46,Not Verified,Current,n,credit_card
sdv-id-eBzzBG,24487.0,23860.0,25407.417612156158, 60 months,15.24,720.79,C,C3,8 years,MORTGAGE,59295.04,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-aMsofX,15242.0,19584.0,15038.586580358973, 36 months,9.44,336.96,A,A5,10+ years,OWN,99365.19,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-jErzBT,14783.0,15812.0,14385.26244962985, 36 months,10.45,465.64,B,B3,1 year,MORTGAGE,109461.09,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-acDqWX,2902.0,5125.0,5906.090435251973, 36 months,10.61,145.53,B,B4,< 1 year,MORTGAGE,59240.84,Verified,Fully Paid,n,medical
sdv-id-dblARc,10106.0,7488.0,9677.610048530894, 36 months,11.52,324.42,C,C3,1 year,OWN,63898.43,Source Verified,Current,n,small_business
sdv-id-zMGJrr,9797.0,7210.0,9698.226450802671, 36 months,12.46,356.69,B,B5,6 years,MORTGAGE,103839.83,Source Verified,Fully Paid,n,home_improvement
sdv-id-mzAxEv,11673.0,9593.0,11228.93024553625, 60 months,18.3,358.02,C,C3,10+ years,RENT,41051.45,Verified,Charged Off,n,debt_consolidation
sdv-id-dzPBrL,18455.0,17878.0,20841.791538413112, 60 months,20.06,622.04,D,D2,2 years,MORTGAGE,74159.95,Verified,Fully Paid,n,debt_consolidation
sdv-id-ywPENC,9890.0,15550.0,36211.201408131565, 36 months,11.4,455.55,B,B4,10+ years,MORTGAGE,125608.68,Verified,Fully Paid,n,debt_consolidation
sdv-id-OYkhgE,23298.0,24451.0,23311.806112612645, 36 months,13.73,839.53,C,C4,10+ years,OWN,127806.31,Source Verified,Late (31-120 days),y,small_business
sdv-id-hzmNWN,7350.0,11633.0,9072.989399168355, 36 months,14.79,294.4,D,D3,10+ years,RENT,21321.09,Verified,Charged Off,n,moving
sdv-id-EqQnek,11754.0,10240.0,12137.764010365301, 60 months,9.8,355.25,B,B1,3 years,MORTGAGE,75876.68,Verified,Current,n,debt_consolidation
sdv-id-UexlPI,40000.0,39963.0,38805.33245328668, 36 months,10.49,432.07,B,B1,7 years,MORTGAGE,58878.67,Source Verified,Current,n,debt_consolidation
sdv-id-mkahcw,12725.0,8396.0,12659.26840287434, 36 months,8.09,283.18,B,B3,< 1 year,OWN,50174.4,Not Verified,Current,n,credit_card
sdv-id-lsltDq,20311.0,20923.0,20417.080203079448, 36 months,13.29,199.43,C,C3,3 years,MORTGAGE,63382.76,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-Gawhgi,28679.0,29387.0,27761.514983264842, 36 months,9.83,512.88,B,B1,2 years,MORTGAGE,112564.88,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-hvMUro,28150.0,29719.0,29418.097178959077, 36 months,10.2,1283.58,B,B1,10+ years,OWN,54942.12,Not Verified,Current,n,debt_consolidation
sdv-id-xhhkDy,8769.0,6295.0,8088.527529455515, 36 months,11.96,145.04,C,C1,10+ years,OWN,68496.65,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-NhyYPK,16005.0,6527.0,5588.510466909724, 60 months,12.74,196.18,C,C1,3 years,MORTGAGE,64448.71,Not Verified,Fully Paid,n,home_improvement
sdv-id-DcOcSW,18247.0,17765.0,17950.9204128846, 60 months,19.12,573.73,D,D2,3 years,MORTGAGE,47200.13,Verified,Fully Paid,n,home_improvement
sdv-id-hWdUFt,7642.0,5991.0,10468.429046177875, 36 months,7.06,228.29,A,A3,9 years,OTHER,49855.29,Verified,Fully Paid,n,credit_card
sdv-id-TFUpKZ,4886.0,5177.0,6707.071572562092, 36 months,30.8,101.52,G,G4,4 years,MORTGAGE,62101.27,Not Verified,Fully Paid,n,other
sdv-id-rPFedM,29163.0,29710.0,27991.903452690105, 36 months,10.3,991.92,B,C4,10+ years,MORTGAGE,159270.14,Verified,Fully Paid,n,debt_consolidation
sdv-id-icDJHy,24357.0,19367.0,24670.980948843935, 36 months,5.73,582.2,A,B5,6 years,OWN,101953.98,Not Verified,Fully Paid,n,home_improvement
sdv-id-vCFnbn,14702.0,14926.0,14670.923774236142, 60 months,15.58,512.17,C,C2,6 years,MORTGAGE,44741.81,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-jscTzv,19266.0,19507.0,20115.48144317782, 36 months,8.31,457.3,A,A2,10+ years,OWN,123888.04,Not Verified,Current,n,credit_card
sdv-id-ucRnMx,3178.0,7883.0,7607.243040036611, 36 months,7.72,255.1,A,A3,2 years,MORTGAGE,65619.99,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-SHWRDy,14698.0,15694.0,15785.028389289102, 36 months,8.15,486.03,A,A5,2 years,MORTGAGE,287577.88,Not Verified,Fully Paid,n,credit_card
sdv-id-UiozsS,27550.0,34475.0,35785.40891076332, 60 months,24.15,272.29,E,E3,10+ years,MORTGAGE,90395.44,Not Verified,Fully Paid,n,major_purchase
sdv-id-rMFBnF,11190.0,9717.0,11239.518468519154, 36 months,12.03,260.42,B,B1,< 1 year,RENT,52810.54,Source Verified,Fully Paid,n,home_improvement
sdv-id-PuxHTU,24082.0,25079.0,24974.005334323214, 36 months,11.51,834.57,B,B3,5 years,MORTGAGE,86121.52,Not Verified,In Grace Period,n,home_improvement
sdv-id-aFKGVA,15239.0,15715.0,15180.80690701624, 36 months,19.46,438.57,C,C5,2 years,MORTGAGE,105970.83,Source Verified,Charged Off,n,home_improvement
sdv-id-OzqgnL,6627.0,4966.0,3420.9801835868047, 36 months,15.32,253.74,C,C5,< 1 year,RENT,55828.31,Source Verified,Charged Off,n,other
sdv-id-vXEIHp,24305.0,24231.0,23918.186318906675, 36 months,13.46,894.98,C,C2,2 years,OWN,72806.78,Not Verified,Late (31-120 days),n,credit_card
sdv-id-TCbioY,6657.0,4639.0,6665.659170567634, 36 months,8.62,202.52,A,A4,2 years,OWN,52133.63,Not Verified,Fully Paid,n,credit_card
sdv-id-sxoEDM,24867.0,24349.0,24302.15681627168, 60 months,15.75,921.11,C,C5,9 years,OWN,82329.49,Not Verified,Charged Off,n,debt_consolidation
sdv-id-UylGjk,15433.0,15377.0,15554.765573582305, 36 months,13.12,507.16,B,B3,10+ years,MORTGAGE,52184.58,Not Verified,In Grace Period,n,debt_consolidation
sdv-id-GqlDyW,18425.0,17802.0,21208.69362795579, 60 months,14.16,366.58,C,C3,1 year,MORTGAGE,54491.47,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-GAMrjD,12330.0,9938.0,12562.928409547249, 36 months,8.03,337.16,A,A4,3 years,RENT,68477.73,Source Verified,Fully Paid,n,credit_card
sdv-id-usflOw,7180.0,9335.0,10138.833380565957, 36 months,5.31,198.99,A,A1,10+ years,MORTGAGE,72935.71,Not Verified,Current,n,credit_card
sdv-id-ImWCdb,7606.0,9426.0,6198.520194988548, 36 months,10.33,263.42,B,B5,10+ years,MORTGAGE,41680.13,Not Verified,Current,n,credit_card
sdv-id-frmOyp,5408.0,4793.0,6031.587551164366, 36 months,9.08,251.01,B,B5,10+ years,RENT,49279.51,Verified,Fully Paid,n,debt_consolidation
sdv-id-IQLXIx,8787.0,8175.0,7149.99109910895, 36 months,13.49,252.19,C,C4,< 1 year,OWN,39186.62,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-dnZEcZ,18108.0,19012.0,18904.407198548957, 36 months,7.65,489.48,A,A4,10+ years,OWN,42424.97,Source Verified,Charged Off,n,debt_consolidation
sdv-id-rJSwxp,34304.0,30752.0,35942.61877104546, 36 months,21.63,1060.43,D,D2,3 years,OWN,43907.36,Verified,Fully Paid,n,debt_consolidation
sdv-id-EoqNJY,4941.0,4796.0,4274.898703204607, 36 months,7.54,168.2,A,A3,5 years,MORTGAGE,78340.71,Not Verified,Fully Paid,n,home_improvement
sdv-id-RJKDNW,19323.0,19404.0,18991.117160301103, 36 months,8.39,616.01,A,A2,8 years,MORTGAGE,73976.5,Source Verified,Current,n,credit_card
sdv-id-IiyyoB,27957.0,29589.0,28713.83928938726, 36 months,16.65,786.24,D,D3,4 years,MORTGAGE,98630.68,Not Verified,In Grace Period,n,small_business
sdv-id-dTUwrq,3577.0,15000.0,4242.6301357695365, 36 months,12.23,290.63,C,C2,5 years,RENT,38096.58,Not Verified,Fully Paid,n,medical
sdv-id-SXXuHN,1592.0,34605.0,32993.87576214751, 36 months,16.85,210.4,C,C5,4 years,RENT,73249.93,Verified,Fully Paid,y,debt_consolidation
sdv-id-fANyVB,3434.0,4203.0,5884.388869602249, 36 months,5.31,112.24,A,A1,10+ years,MORTGAGE,89208.9,Not Verified,Fully Paid,n,credit_card
sdv-id-tNoVWF,15097.0,19888.0,15101.533237932603, 36 months,7.98,447.73,A,A3,10+ years,MORTGAGE,122337.46,Verified,Fully Paid,n,debt_consolidation
sdv-id-zLQflB,11841.0,10494.0,12115.001112271713, 36 months,8.54,259.44,D,A3,6 years,RENT,61410.65,Verified,Charged Off,n,debt_consolidation
sdv-id-xuiGqK,9854.0,9379.0,9936.792603613794, 36 months,20.05,295.39,E,E2,8 years,OWN,78983.79,Not Verified,Charged Off,n,debt_consolidation
sdv-id-oHbCqA,34572.0,35045.0,36861.06900963366, 36 months,7.24,1298.39,A,C1,2 years,MORTGAGE,389743.19,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-Zzwczn,26382.0,28798.0,27054.854393204092, 36 months,14.24,877.52,C,C2,10+ years,RENT,79754.47,Verified,Current,n,major_purchase
sdv-id-jfxCVT,14484.0,14652.0,13920.152603390778, 60 months,25.54,404.66,E,E2,10+ years,RENT,38539.74,Verified,Charged Off,n,debt_consolidation
sdv-id-eaautM,15456.0,5966.0,6858.6439049245955, 36 months,7.89,555.42,A,A4,5 years,OWN,59718.75,Not Verified,Current,n,home_improvement
sdv-id-fxogDQ,15926.0,10895.0,10175.582021543094, 60 months,13.84,373.61,C,C3,6 years,MORTGAGE,105010.46,Source Verified,Fully Paid,n,credit_card
sdv-id-YNVizi,10210.0,8916.0,10072.474715353766, 36 months,12.4,279.84,C,C2,6 years,MORTGAGE,36741.18,Not Verified,Fully Paid,n,major_purchase
sdv-id-RIzscO,19809.0,20060.0,21912.308970338876, 36 months,8.09,701.21,A,C4,2 years,OWN,56315.8,Source Verified,Current,n,debt_consolidation
sdv-id-COTxtq,9971.0,5217.0,6363.871665068165, 36 months,15.89,282.99,D,D1,10+ years,OWN,46946.96,Verified,Charged Off,n,debt_consolidation
sdv-id-EhSXvz,11424.0,10909.0,11982.340987476195, 60 months,26.6,276.27,E,E3,1 year,MORTGAGE,37609.46,Source Verified,Charged Off,n,major_purchase
sdv-id-MIyAAz,1936.0,2242.0,790.370353743835, 36 months,7.3,28.17,B,B2,10+ years,MORTGAGE,63379.92,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-qnXomM,11522.0,10040.0,11312.940596311022, 60 months,16.74,412.45,C,C5,2 years,MORTGAGE,65554.85,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-BtCnzy,14562.0,15136.0,14300.493011017219, 36 months,13.76,458.35,B,B3,1 year,MORTGAGE,28985.48,Source Verified,Current,n,credit_card
sdv-id-AsePrY,23930.0,23734.0,24122.069252659312, 36 months,13.55,372.87,C,C4,8 years,OWN,53294.02,Not Verified,Charged Off,n,debt_consolidation
sdv-id-XOuSFr,1198.0,2034.0,1087.789164595993, 36 months,12.51,112.21,B,B5,10+ years,RENT,60200.62,Verified,Charged Off,n,vacation
sdv-id-ARploF,35200.0,40000.0,35412.429623377495, 36 months,7.24,1231.34,A,A3,5 years,MORTGAGE,134142.48,Not Verified,Current,n,credit_card
sdv-id-ZuxnZg,7391.0,4592.0,7161.511924105558, 36 months,8.08,169.21,A,A4,< 1 year,RENT,58724.51,Source Verified,Current,n,car
sdv-id-IjHSWW,24447.0,24238.0,24820.129984637875, 36 months,7.32,845.75,A,A3,5 years,MORTGAGE,114135.89,Not Verified,Late (31-120 days),y,credit_card
sdv-id-QGqWzY,19506.0,19346.0,20068.05314645242, 60 months,19.26,428.91,D,D3,2 years,RENT,59446.46,Verified,Charged Off,n,debt_consolidation
sdv-id-wXOUKn,11225.0,8929.0,11048.964497006034, 36 months,10.47,321.88,D,B5,4 years,MORTGAGE,77994.18,Not Verified,Fully Paid,n,other
sdv-id-jDruqL,33879.0,35126.0,33407.82586857353, 36 months,23.0,1257.6,D,D3,4 years,RENT,136024.4,Source Verified,Fully Paid,n,small_business
sdv-id-CobyQP,1298.0,5025.0,2811.594703853668, 36 months,15.29,199.76,C,C2,1 year,RENT,39794.61,Verified,Current,n,debt_consolidation
sdv-id-BBFeJq,24262.0,24872.0,25554.20034489462, 36 months,22.84,778.14,E,E2,10+ years,MORTGAGE,87264.84,Verified,Current,n,debt_consolidation
sdv-id-XQERDY,7188.0,6092.0,5426.420266846011, 36 months,16.36,171.5,C,C5,4 years,OWN,105927.93,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-ahGFhs,24836.0,24444.0,24553.467915927817, 36 months,15.27,794.29,C,C3,6 years,OWN,392143.14,Verified,Fully Paid,n,home_improvement
sdv-id-cxvRxt,14658.0,15004.0,14833.912662159975, 60 months,19.05,410.03,E,E4,< 1 year,RENT,67627.97,Not Verified,Charged Off,n,debt_consolidation
sdv-id-VppeMe,19130.0,29728.0,21898.7379869348, 36 months,7.86,721.09,E,A1,10+ years,OWN,62132.65,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-ExSRWW,27339.0,29843.0,26306.34959704401, 36 months,14.5,902.97,D,D3,10+ years,OWN,86872.93,Source Verified,Fully Paid,n,house
sdv-id-MJFyKz,8124.0,5908.0,7286.832369981795, 36 months,11.66,242.86,B,B1,10+ years,MORTGAGE,45831.59,Not Verified,Current,n,debt_consolidation
sdv-id-VAyaAw,4247.0,4295.0,7069.753101885969, 36 months,8.01,256.02,A,C3,10+ years,RENT,42580.35,Verified,Fully Paid,n,debt_consolidation
sdv-id-xhutYw,15360.0,14973.0,15384.502483415079, 36 months,8.32,458.52,B,A5,10+ years,MORTGAGE,61639.57,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-BKWsSF,8897.0,5233.0,4005.8925105323015, 36 months,21.71,170.5,E,D5,6 years,RENT,47683.38,Source Verified,Charged Off,n,house
sdv-id-jJfAGf,23864.0,23959.0,23748.582675607064, 60 months,13.28,794.71,C,C4,2 years,RENT,72378.0,Not Verified,Late (31-120 days),n,debt_consolidation
sdv-id-DVHUcH,11428.0,9067.0,11331.023846089023, 36 months,20.06,311.0,D,D3,9 years,OWN,52972.03,Not Verified,Current,n,debt_consolidation
sdv-id-ayXhRq,22179.0,20221.0,21874.340933394647, 60 months,25.82,516.8,F,F1,6 years,MORTGAGE,71531.73,Verified,Charged Off,n,debt_consolidation
sdv-id-HpScHh,10397.0,10387.0,10370.026662769036, 36 months,8.51,242.31,A,A4,6 years,MORTGAGE,97333.72,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-HmDnJV,34334.0,31437.0,36587.443564793175, 36 months,9.84,846.93,B,B4,10+ years,MORTGAGE,405059.34,Source Verified,Late (16-30 days),n,home_improvement
sdv-id-EihwsG,23729.0,23939.0,24247.035168740123, 60 months,28.22,950.34,F,F1,8 years,RENT,79455.31,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-vMmLXG,10192.0,10050.0,10343.51223008228, 36 months,7.15,353.98,A,C3,10+ years,MORTGAGE,78025.75,Verified,Fully Paid,n,debt_consolidation
sdv-id-eSjBxC,9366.0,10569.0,7675.69131262108, 36 months,13.28,340.55,C,C3,8 years,MORTGAGE,65331.95,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-qzYzkL,7341.0,5783.0,8718.459371653982, 36 months,8.79,229.0,B,B2,10+ years,OWN,33873.99,Verified,Current,n,credit_card
sdv-id-HzcVqp,20451.0,22284.0,23185.676408878888, 36 months,5.54,621.09,A,A1,10+ years,MORTGAGE,267058.86,Not Verified,Current,n,debt_consolidation
sdv-id-ObDJiK,5399.0,3850.0,5031.172584897923, 36 months,18.42,185.13,D,D4,1 year,RENT,45073.68,Not Verified,Does not meet the credit policy. Status:Fully Paid,n,moving
